,索引,姓名,科室名称,科室标准名称,省（市）,市（区）,医院名称,职位,链接,标准科室名称
79,4135,张小英,神经内科门诊,神经内科,北京,丰台区,首都医科大学附属北京天坛医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=CCF26DB04E9D1DF9E040A8C0790228AB000?hos&hospDeptId=4caa2894-a92c-4c27-ac42-66efe6533a37000&hospId==3c6a981b-fe49-4851-90b5-5dc0978a152900,神经内科
80,4171,董宏生,风湿科,风湿科,北京,东城区,北京华尔眼科医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f9024f4e-ef24-44af-abc6-de19d7f6ffd6000&hospDeptId=546570d3-ea31-45b2-bc47-36b96ca754b7000&hospId==f351f37e-640f-44e4-aa49-568dd40b6b9f00,风湿科
81,4218,孙宏伟,普通外科,普通外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ff98b709-b77d-4b2b-a1e7-572d256b5622000&hospDeptId=5400a73d-7728-40ca-8682-e1927692dcaa000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,普通外科
82,4328,伍沪生,风湿免疫科门诊,风湿免疫科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8f3cb789-07a5-43c4-95fa-b38eebda8ea4000&hospDeptId=325f9b55-2feb-4f72-bae3-a0f7dcdc847b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,风湿免疫科
83,4337,朱梅,妇科门诊,妇科,北京,东城区,北京中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=435410dc-68e5-4704-91f6-cba6860577f5000&hospDeptId=f0a03657-d1e2-4f01-ac69-adde2523ce8b000&hospId==f6ce7549-8943-4876-a210-2e9ef90496d300,妇科
84,4355,牟劲松,肝病内科,肝病内科,北京,丰台区,解放军总医院第五医学中心（原302医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=95ae2642-6b54-4481-80f7-58a8435013bd000&hospDeptId=d9f8296e-37ad-4720-8416-1cc97dd7826c000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,肝病内科
85,4382,刘文军,肾病科,肾病科,北京,朝阳区,固生堂北京中海中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=492f0a48-e8d3-4461-94db-399c17756a26000&hospDeptId=5cf145c6-7e9c-4c71-94ac-e0e0417c8943000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,肾病科
86,4435,眼科普通号,眼科,眼科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=95b48c6b-4267-410d-8bd3-aa8bec39b24f000&hospDeptId=3355eb13-c66a-4836-9558-e024c9f6ef5f000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,眼科
87,4547,孟庆成,肛肠外科门诊,肛肠外科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=990e4ddc-3560-4031-967d-53e8f63126c4000&hospDeptId=d4bde888-c2f2-4779-8d62-33615a63ac4b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肛肠外科
88,4569,涂隽,失眠与心理门诊,失眠科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=76c33acb-163e-4202-8b10-bf63aaf87a85000&hospDeptId=afc402b2-8265-4f59-a824-5a4ea7b4e2b9000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,失眠科
89,4677,普通门诊,皮肤性病科门诊,皮肤性病科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=b4ccaf1c-9982-4477-a3d6-a7c787702592000&hospDeptId=c821c5a7-46cc-44a4-9001-e13969b3d8f5000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,皮肤性病科
90,4770,普通门诊,男科门诊,男科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=5b35ba95-4875-4572-8f4b-2aa7bcd3d4ec000&hospDeptId=967aa413-4241-49a0-8123-096735c75ae3000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,男科
91,4772,张新卿,神经内科,神经内科,北京,西城区,首都医科大学宣武医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97a12b67-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=ebda7632-b5e9-4d74-9aa1-8bb6ed37d6f2000&hospId==8a00b552-c796-4b03-b648-5db02e64f1ef00,神经内科
92,5205,马晓莉,肾内科,肾内科,北京,丰台区,解放军总医院第五医学中心（原302医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2d338f91-b89c-45ac-9f32-6a4f4ff01492000&hospDeptId=3a3b5d9a-92a6-4907-b62e-d958c09d8b78000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,肾内科
93,5274,普通门诊,打鼾门诊,打鼾科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=2ad5e395-ccb6-43f0-a793-96cd391ad5ca000&hospDeptId=b3b35375-5c2d-4330-bbfd-cce85d68bc61000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,打鼾科
94,5431,耳鼻喉科普通号,耳鼻喉科,耳鼻喉科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=e8e88957-a7a8-4cc6-b758-0c8efcb85686000&hospDeptId=2d44e2d4-3714-4ec2-a7e2-63c263d3d699000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,耳鼻喉科
95,5537,刘畅,内分泌专家(北院),内分泌科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=00cf3e35-8f75-4c0f-a182-f7c405acb426000&hospDeptId=9ffbfa34-ed4f-49fd-804c-0cb22948e7bc000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,内分泌科
96,5549,赵宾彦,脑病专家,脑病科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e0918b57-a6ff-4031-9407-9bb323ce73c6000&hospDeptId=5b2a583b-113f-4fd8-9ebb-30fa9a42ccba000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,脑病科
97,5651,彭洋,皮肤科,皮肤科,北京,西城区,北京星宜诊所,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=087c8eb5-e33c-435c-8898-6f25f4bc23bd000&hospDeptId=92c3285f-f4ac-4bfe-8b30-016c26dad7cc000&hospId==7e189dac-7fda-4f2b-86d0-50fa089566d000,皮肤科
98,5655,王光涛,中医科,中医科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f9f9b009-40e4-446a-934d-1e14adaba817000&hospDeptId=a3a21318-411b-4da4-9350-6b3015ba8126000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,中医科
99,5733,赵杰,血液科门诊,血液科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d40979d4-b780-4b9c-a981-4cfababfed0f000&hospDeptId=c69a24dd-b618-4dc8-91e0-b1d7c7ea8fba000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,血液科
100,5775,刘超,泌尿外科,泌尿外科,北京,西城区,北京星宜诊所,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=db894d25-e6c8-4d62-a215-07ac41af136b000&hospDeptId=fc0aea40-a130-4116-bdaf-ea179c30869c000&hospId==7e189dac-7fda-4f2b-86d0-50fa089566d000,泌尿外科
101,5806,廖奕歆,中医门诊,中医科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ea7dd89c-351f-41e5-b539-d36c49e51e88000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
102,5938,秦海峰,肺部肿瘤内科,肺部肿瘤内科,北京,丰台区,解放军总医院第五医学中心（原307医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6abb4c44-a8e3-4eb4-8e55-7b72bf2963cf000&hospDeptId=c8303ddd-836b-45e1-9893-ebe71405bd9a000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,肺部肿瘤内科
103,5970,黄岚,眼科,眼科,北京,东城区,北京华尔眼科医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=4ebdedf5-574d-4db8-b757-6be07e821799000&hospDeptId=6e5a6fb3-bea1-4c3b-8194-c16c79a12371000&hospId==f351f37e-640f-44e4-aa49-568dd40b6b9f00,眼科
104,6052,陈佳,针灸门诊,针灸科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cf4ebc80-2e8c-4612-8232-02798a5a5cb9000&hospDeptId=bc8a957b-d8c2-43d8-a479-53de8b1a4d46000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,针灸科
105,6071,高瑞通,肾内科,肾内科,北京,东城区,北京协和医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=231057bf-7bab-4d00-8b41-88bc4a40b3b3000&hospDeptId=ebf1aba8-abb0-4302-a7dc-38b2d790706d000&hospId==17634310-b567-4d21-8a02-20dc15e90da500,肾内科
106,6132,内分泌普通号,内分泌科,内分泌科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=b0fa6eed-eacc-4797-afae-295700171454000&hospDeptId=f2cd7d75-a498-4b0e-80eb-d628e1d11dde000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,内分泌科
107,6293,吴文湘,妇科门诊,妇科,北京,西城区,北京大学第一医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8704142a-221f-4b51-a810-71cececff6b7000&hospDeptId=1253221f-207c-4786-a8e4-1dffbc76e4de000&hospId==384b93f5-e9f8-448e-8635-56ffea47f66100,妇科
108,6379,贾育松,骨科,骨科,北京,石景山区,清华大学玉泉医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=53dc8b4d-044a-402d-af70-df513ab7f5b5000&hospDeptId=904df30f-7e2b-4a09-b1c6-18774b29f7cd000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,骨科
109,6417,李建红,皮肤科门诊,皮肤科,北京,东城区,北京中医药大学东直门医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6d2e00c4-7a14-4d59-8770-f1da3a7166c8000&hospDeptId=6a4af985-ae1b-490e-a76e-0fa00c1f5ad5000&hospId==3a83f435-10fd-4c30-9a57-558e30cb2eca00,皮肤科
110,6456,普通号,麻醉科,麻醉科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=9b84827b-0320-4814-b70d-704499821817000&hospDeptId=54bdf08b-db62-4c7c-ba5b-ce5a0887660e000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,麻醉科
111,6484,吴永全,心内科,心内科,北京,朝阳区,首都医科大学附属北京安贞医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2d050015-1d48-43f1-8279-eb3282d540a8000&hospDeptId=c6188c26-748e-44d8-8d4a-93c3b9f0dc5c000&hospId==82e2981c-9b46-4fe0-affc-c52109994fd500,心内科
112,6594,普通号,内分泌免疫门诊,内分泌免疫科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=d0a6e0b7-89d5-4f81-96f6-a46e45ef02d0000&hospDeptId=e778eb50-6217-44ac-91ce-d750438f1f78000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,内分泌免疫科
113,6662,张诗琳,乳腺外科,乳腺外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e2b27e78-a462-449a-bb9c-7cb122aa3d14000&hospDeptId=ae9e9901-300a-431a-90a8-7e36614dbc93000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,乳腺外科
114,6935,高云,肿瘤门诊,肿瘤科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=156e28c7-3d3f-4b14-9f6a-5dbbc21e55ff000&hospDeptId=165efdb8-4fc2-4007-a407-1aff883f8d9c000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肿瘤科
115,6986,普通门诊,老年综合评估门诊,老年综合评估科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=a5a462b3-ee8b-4e46-84c1-4cd27865d219000&hospDeptId=75204cb9-76a4-49f5-a3b8-521ee213c4a7000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,老年综合评估科
116,7124,马晓年,男性生殖医学科门诊,男性生殖医学科,北京,石景山区,清华大学玉泉医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0e017f20-d703-4c46-854d-e96642e334bd000&hospDeptId=6ba053d1-acfa-4240-9628-60027871df84000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,男性生殖医学科
117,7131,谭荣,脊柱外科,脊柱外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f7b16216-e169-4f4d-8356-845c688b0ce2000&hospDeptId=37bae5f8-b1f4-4c5d-88f1-7a8532fc088e000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,脊柱外科
118,7176,王乃熙,中医门诊,中医科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=3706885c-7c56-4002-8110-dbd3c7987b29000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
119,7197,马蕾,皮肤病与性病科门诊(特需),皮肤病与性病科,北京,朝阳区,中日友好医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97ad1a56-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=3ebe680c-597f-413e-8c7b-40a058b3afcf000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,皮肤病与性病科
120,7212,普通号,泌尿外科,泌尿外科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=187dc855-1c5e-483a-aecd-e0b28a1b915c000&hospDeptId=750d615a-9965-4bea-b973-d63b3a83a27c000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,泌尿外科
121,7222,冯坤,精神卫生科门诊,精神卫生科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0f49555d-2507-4eb3-9e11-718d6f39ca2f000&hospDeptId=e54350ea-879b-4cb3-a575-dfdddf261d73000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,精神卫生科
122,7251,杨志祥,整形外科门诊,整形外科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=1f53c2bf-1764-41ca-abb5-d5064aee1779000&hospDeptId=b8d62498-d086-49bb-a4ad-4cb0bdcb1454000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,整形外科
123,7279,孟锐,泌尿外科,泌尿外科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=9f4435f5-34fb-4e9f-8c59-13bc1020fd4c000&hospDeptId=750d615a-9965-4bea-b973-d63b3a83a27c000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,泌尿外科
124,7282,张秀媛,内分泌专家,内分泌科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=77ab6524-f7cf-4aba-b112-b8044ea7318f000&hospDeptId=b090f319-3272-4c9c-aa79-d15112f3fc2c000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,内分泌科
125,7355,丁勇,核医学科,核医学科,北京,丰台区,解放军总医院第五医学中心（原307医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cca19059-f98e-456f-97cb-65d92a92d79d000&hospDeptId=0a55ea5d-6e25-4931-960e-2427ba6514f5000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,核医学科
126,7358,崔三哲,口腔修复门诊,口腔修复科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=b1d327e9-d090-4699-9937-c803b3daebd2000&hospDeptId=c8a6e901-afb7-4799-a1df-3477f246d219000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,口腔修复科
127,7508,王静波,血液科门诊,血液科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e12f2123-0c2a-4f80-b179-063a66a1124e000&hospDeptId=c69a24dd-b618-4dc8-91e0-b1d7c7ea8fba000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,血液科
128,7511,刘际美,消化内科,消化内科,北京,西城区,北京德胜门中医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8ff5abdc-8e3a-43f5-887e-b8539984c241000&hospDeptId=8d57a5a5-dd7a-4511-88eb-4cca8198a83d000&hospId==afd0a29c-6b33-4cdb-813e-b1369b59816d00,消化内科
129,7636,放疗科普通号,放疗科,放疗科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=11ad2afa-2682-4581-a40e-25ac07e8bb73000&hospDeptId=d493e63f-3a5d-45bf-bcc5-806342c4d8d3000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,放疗科
130,7770,王巍,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cc648d98-c84d-4cce-97bd-1bf0ca7584f5000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
131,7792,张兰梅,生殖中心,生殖科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=42449e4a-325a-4a0e-8479-de8f4fa72f7c000&hospDeptId=471c0618-4eb9-413b-861d-3ef4da859d2c000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,生殖科
132,7927,赵忙所,神经内科门诊,神经内科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d6287043-5d22-4dd6-8db1-d806b6bf3dfa000&hospDeptId=684c3632-ce1f-4a63-80b4-fb81358a8fbc000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,神经内科
133,7980,林意珊,中医科,中医科,北京,东城区,北京同仁堂王府井中医医院,医师,https://www.guahao.com/expert/new/shiftcase?expertId=cd31ebab-e06e-439e-8b79-d58306b4fac0000&hospDeptId=6047c3c0-110c-43ae-a502-1fe56b259704000&hospId==404b4b69-0f38-4b9b-8a6d-9edfb42a5d2100,中医科
134,8089,侯素菊,产科门诊,产科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ba033e38-b3a6-4c79-945b-8d077a81dba6000&hospDeptId=c6f6102f-711b-459f-ad6c-9987e07ad144000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,产科
135,8189,普通号,脑血管病门诊,脑血管病科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=00678888-2145-40ff-961e-1f51d2fb4893000&hospDeptId=8d5bf83a-c15b-437c-8ff7-1042ac14b89d000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,脑血管病科
136,8196,王鑫,妇产科,妇产科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c2b4dc2a-e568-440f-ab12-faa271fac6f9000&hospDeptId=f6864045-0b1b-4df0-9b4c-06ae4e152dfe000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,妇产科
137,8244,徐景利,耳鼻喉专家,耳鼻喉科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d63ed23b-9f3f-456d-ad1b-a95bab989e70000&hospDeptId=c1927775-8c17-49ef-ac75-127d83649711000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,耳鼻喉科
138,8361,普通号,普通外科门诊,普通外科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=a2d5166a-ea32-4fd1-93e9-dd736e48b648000&hospDeptId=8afbdab9-4272-41b8-8105-3f98335dd1d1000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,普通外科
139,8379,黄磊,肝病内科,肝病内科,北京,丰台区,解放军总医院第五医学中心（原302医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=60d70f0b-29a3-41d3-b3ea-94f925197358000&hospDeptId=d9f8296e-37ad-4720-8416-1cc97dd7826c000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,肝病内科
140,8384,王胜智,门脉高压外科,门脉高压外科,北京,丰台区,解放军总医院第五医学中心（原302医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=60a6f4f3-47d7-4e84-a94d-edda70b7b718000&hospDeptId=4c53b031-f910-4903-abbc-80b20d688998000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,门脉高压外科
141,8482,体检站（北院区）普通号,体检中心（北院区）,体检科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=86108d42-ba55-447b-a60c-526266faa43d000&hospDeptId=c158a94d-0f31-473f-a3c6-49b735c27e87000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,体检科
142,8517,张昶,中医科,中医科,北京,朝阳区,固生堂北京中海中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=58db5abb-8c1c-4d23-b6a2-345ab0688a24000&hospDeptId=744628ac-b73b-4b0b-b2c2-de3dfa2f3dc0000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医科
